step,0,1,2,3,4,5
34662,0.0,0.0,0.0,0.0,0.0,0.0
34663,0.0,0.0,0.0,0.0,0.0,0.0
34664,0.0,0.0,0.0,0.0,0.0,0.0
34665,0.0,0.0,0.0,0.0,0.0,0.0
34666,0.0,0.0,0.0,0.0,0.0,0.0
34667,0.0,0.0,0.0,0.0,0.0,0.0
34668,0.0,0.0,0.0,0.0,0.0,0.0
34669,0.0,0.0,0.0,0.0,0.0,0.0
34670,0.0,0.0,0.0,0.0,0.0,0.0
34671,0.0,0.0,0.0,0.0,0.0,0.0
34672,0.0,0.0,0.0,0.0,0.0,0.0
34673,0.0,0.0,0.0,0.0,0.0,0.0
34674,0.0,0.0,0.0,0.0,0.0,0.0
34675,0.0,0.0,0.0,0.0,0.0,0.0
34676,0.0,0.0,0.0,0.0,0.0,0.0
34677,0.0,0.0,0.0,0.0,0.0,0.0
34678,0.0,0.0,0.0,0.0,0.0,0.0
34679,0.0,0.0,0.0,0.0,0.0,0.0
34680,0.0,0.0,0.0,0.0,0.0,0.0
34681,0.0,0.0,0.0,0.0,0.0,0.0
34682,0.0,0.0,0.0,0.0,0.0,0.0
34683,0.0,0.0,0.0,0.0,0.0,0.0
34684,0.0,0.0,0.0,0.0,0.0,0.0
34685,0.0,0.0,0.0,0.0,0.0,0.0
34686,0.0,0.0,0.0,0.0,0.0,0.0
34687,0.0,0.0,0.0,0.0,0.0,0.0
34688,0.0,0.0,0.0,0.0,0.0,0.0
34689,0.0,0.0,0.0,0.0,0.0,0.0
34690,0.0,0.0,0.0,0.0,0.0,0.0
34691,0.0,0.0,0.0,0.0,0.0,0.0
34692,0.0,0.0,0.0,0.0,0.0,0.0
34693,0.0,0.0,0.0,0.0,0.0,0.0
34694,0.0,0.0,0.0,0.0,0.0,0.0
34695,0.0,0.0,0.0,0.0,0.0,0.0
34696,0.0,0.0,0.0,0.0,0.0,0.0
34697,0.0,0.0,0.0,0.0,0.0,0.0
34698,0.0,0.0,0.0,0.0,0.0,0.0
34699,0.0,0.0,0.0,0.0,0.0,0.0
34700,0.0,0.0,0.0,0.0,0.0,0.0
34701,0.0,0.0,0.0,0.0,0.0,0.0
34702,0.0,0.0,0.0,0.0,0.0,0.0
34703,0.0,0.0,0.0,0.0,0.0,0.0
34704,0.0,0.0,0.0,0.0,0.0,0.0
34705,0.0,0.0,0.0,0.0,0.0,0.0
34706,0.0,0.0,0.0,0.0,0.0,0.0
34707,0.0,0.0,0.0,0.0,0.0,0.0
34708,0.0,0.0,0.0,0.0,0.0,0.0
34709,0.0,0.0,0.0,0.0,0.0,0.0
34710,0.0,0.0,0.0,0.0,0.0,0.0
34711,0.0,0.0,0.0,0.0,0.0,0.0
34712,0.0,0.0,0.0,0.0,0.0,0.0
34713,0.0,0.0,0.0,0.0,0.0,0.0
34714,0.0,0.0,0.0,0.0,0.0,0.0
34715,0.0,0.0,0.0,0.0,0.0,0.0
34716,0.0,0.0,0.0,0.0,0.0,0.0
34717,0.0,0.0,0.0,0.0,0.0,0.0
34718,0.0,0.0,0.0,0.0,0.0,0.0
34719,0.0,0.0,0.0,0.0,0.0,0.0
34720,0.0,0.0,0.0,0.0,0.0,0.0
34721,0.0,0.0,0.0,0.0,0.0,0.0
34722,0.0,0.0,0.0,0.0,0.0,0.0
34723,0.0,0.0,0.0,0.0,0.0,0.0
34724,0.0,0.0,0.0,0.0,0.0,0.0
34725,0.0,0.0,0.0,0.0,0.0,0.0
34726,0.0,0.0,0.0,0.0,0.0,0.0
34727,0.0,0.0,0.0,0.0,0.0,0.0
34728,0.0,0.0,0.0,0.0,0.0,0.0
34729,0.0,0.0,0.0,0.0,0.0,0.0
34730,0.0,0.0,0.0,0.0,0.0,0.0
34731,0.0,0.0,0.0,0.0,0.0,0.0
34732,0.0,0.0,0.0,0.0,0.0,0.0
34733,0.0,0.0,0.0,0.0,0.0,0.0
34734,0.0,0.0,0.0,0.0,0.0,0.0
34735,0.0,0.0,0.0,0.0,0.0,0.0
34736,0.0,0.0,0.0,0.0,0.0,0.0
34737,0.0,0.0,0.0,0.0,0.0,0.0
34738,0.0,0.0,0.0,0.0,0.0,0.0
34739,0.0,0.0,0.0,0.0,0.0,0.0
34740,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34741,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34742,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34743,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34744,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34745,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34746,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34747,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34748,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34749,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34750,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34751,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34752,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34753,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34754,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34755,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34756,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34757,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34758,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34759,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34760,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34761,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34762,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34763,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34764,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34765,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34766,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34767,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34768,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34769,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34770,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34771,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34772,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34773,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34774,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34775,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34776,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34777,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34778,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34779,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34780,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34781,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34782,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34783,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34784,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34785,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34786,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34787,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34788,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34789,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34790,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34791,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34792,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34793,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34794,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34795,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34796,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34797,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34798,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34799,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34800,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34801,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34802,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34803,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34804,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34805,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34806,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34807,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34808,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34809,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34810,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34811,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34812,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34813,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34814,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34815,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34816,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34817,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34818,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34819,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34820,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34821,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34822,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34823,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34824,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34825,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34826,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34827,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34828,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34829,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34830,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34831,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34832,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34833,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34834,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34835,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34836,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34837,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34838,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34839,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34840,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34841,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34842,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34843,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34844,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34845,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34846,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34847,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34848,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34849,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34850,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34851,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34852,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34853,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34854,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34855,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34856,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34857,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34858,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34859,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34860,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34861,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34862,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34863,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34864,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34865,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34866,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34867,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34868,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34869,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34870,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34871,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34872,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34873,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34874,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34875,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34876,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34877,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34878,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34879,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34880,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34881,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34882,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34883,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34884,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34885,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34886,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34887,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34888,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34889,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34890,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34891,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34892,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34893,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34894,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34895,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34896,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34897,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34898,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34899,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34900,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34901,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34902,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34903,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34904,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34905,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34906,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34907,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34908,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34909,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586,6.283185307179586
34910,0.0,0.0,0.0,0.0,0.0,0.0
34911,0.0,0.0,0.0,0.0,0.0,0.0
34912,0.0,0.0,0.0,0.0,0.0,0.0
34913,0.0,0.0,0.0,0.0,0.0,0.0
34914,0.0,0.0,0.0,0.0,0.0,0.0
34915,0.0,0.0,0.0,0.0,0.0,0.0
34916,0.0,0.0,0.0,0.0,0.0,0.0
34917,0.0,0.0,0.0,0.0,0.0,0.0
34918,0.0,0.0,0.0,0.0,0.0,0.0
34919,0.0,0.0,0.0,0.0,0.0,0.0
34920,0.0,0.0,0.0,0.0,0.0,0.0
34921,0.0,0.0,0.0,0.0,0.0,0.0
34922,0.0,0.0,0.0,0.0,0.0,0.0
34923,0.0,0.0,0.0,0.0,0.0,0.0
34924,0.0,0.0,0.0,0.0,0.0,0.0
34925,0.0,0.0,0.0,0.0,0.0,0.0
34926,0.0,0.0,0.0,0.0,0.0,0.0
34927,0.0,0.0,0.0,0.0,0.0,0.0
34928,0.0,0.0,0.0,0.0,0.0,0.0
34929,0.0,0.0,0.0,0.0,0.0,0.0
34930,0.0,0.0,0.0,0.0,0.0,0.0
34931,0.0,0.0,0.0,0.0,0.0,0.0
34932,0.0,0.0,0.0,0.0,0.0,0.0
34933,0.0,0.0,0.0,0.0,0.0,0.0
34934,0.0,0.0,0.0,0.0,0.0,0.0
34935,0.0,0.0,0.0,0.0,0.0,0.0
34936,0.0,0.0,0.0,0.0,0.0,0.0
34937,0.0,0.0,0.0,0.0,0.0,0.0
34938,0.0,0.0,0.0,0.0,0.0,0.0
34939,0.0,0.0,0.0,0.0,0.0,0.0
34940,0.0,0.0,0.0,0.0,0.0,0.0
34941,0.0,0.0,0.0,0.0,0.0,0.0
34942,0.0,0.0,0.0,0.0,0.0,0.0
34943,0.0,0.0,0.0,0.0,0.0,0.0
34944,0.0,0.0,0.0,0.0,0.0,0.0
34945,0.0,0.0,0.0,0.0,0.0,0.0
34946,0.0,0.0,0.0,0.0,0.0,0.0
34947,0.0,0.0,0.0,0.0,0.0,0.0
34948,0.0,0.0,0.0,0.0,0.0,0.0
34949,0.0,0.0,0.0,0.0,0.0,0.0
34950,0.0,0.0,0.0,0.0,0.0,0.0
34951,0.0,0.0,0.0,0.0,0.0,0.0
34952,0.0,0.0,0.0,0.0,0.0,0.0
34953,0.0,0.0,0.0,0.0,0.0,0.0
34954,0.0,0.0,0.0,0.0,0.0,0.0
34955,0.0,0.0,0.0,0.0,0.0,0.0
34956,0.0,0.0,0.0,0.0,0.0,0.0
34957,0.0,0.0,0.0,0.0,0.0,0.0
34958,0.0,0.0,0.0,0.0,0.0,0.0
34959,0.0,0.0,0.0,0.0,0.0,0.0
34960,0.0,0.0,0.0,0.0,0.0,0.0
34961,0.0,0.0,0.0,0.0,0.0,0.0
34962,0.0,0.0,0.0,0.0,0.0,0.0
34963,0.0,0.0,0.0,0.0,0.0,0.0
34964,0.0,0.0,0.0,0.0,0.0,0.0
34965,0.0,0.0,0.0,0.0,0.0,0.0
34966,0.0,0.0,0.0,0.0,0.0,0.0
34967,0.0,0.0,0.0,0.0,0.0,0.0
34968,0.0,0.0,0.0,0.0,0.0,0.0
34969,0.0,0.0,0.0,0.0,0.0,0.0
34970,0.0,0.0,0.0,0.0,0.0,0.0
34971,0.0,0.0,0.0,0.0,0.0,0.0
34972,0.0,0.0,0.0,0.0,0.0,0.0
34973,0.0,0.0,0.0,0.0,0.0,0.0
34974,0.0,0.0,0.0,0.0,0.0,0.0
34975,0.0,0.0,0.0,0.0,0.0,0.0
34976,0.0,0.0,0.0,0.0,0.0,0.0
34977,0.0,0.0,0.0,0.0,0.0,0.0
34978,0.0,0.0,0.0,0.0,0.0,0.0
34979,0.0,0.0,0.0,0.0,0.0,0.0
34980,0.0,0.0,0.0,0.0,0.0,0.0
34981,0.0,0.0,0.0,0.0,0.0,0.0
34982,0.0,0.0,0.0,0.0,0.0,0.0
34983,0.0,0.0,0.0,0.0,0.0,0.0
34984,0.0,0.0,0.0,0.0,0.0,0.0
34985,0.0,0.0,0.0,0.0,0.0,0.0
34986,0.0,0.0,0.0,0.0,0.0,0.0
34987,0.0,0.0,0.0,0.0,0.0,0.0
34988,0.0,0.0,0.0,0.0,0.0,0.0
34989,0.0,0.0,0.0,0.0,0.0,0.0
34990,0.0,0.0,0.0,0.0,0.0,0.0
34991,0.0,0.0,0.0,0.0,0.0,0.0
34992,0.0,0.0,0.0,0.0,0.0,0.0
34993,0.0,0.0,0.0,0.0,0.0,0.0
34994,0.0,0.0,0.0,0.0,0.0,0.0
34995,0.0,0.0,0.0,0.0,0.0,0.0
34996,0.0,0.0,0.0,0.0,0.0,0.0
34997,0.0,0.0,0.0,0.0,0.0,0.0
34998,0.0,0.0,0.0,0.0,0.0,0.0
34999,0.0,0.0,0.0,0.0,0.0,0.0
35000,0.0,0.0,0.0,0.0,0.0,0.0
35001,0.0,0.0,0.0,0.0,0.0,0.0
35002,0.0,0.0,0.0,0.0,0.0,0.0
35003,0.0,0.0,0.0,0.0,0.0,0.0
35004,0.0,0.0,0.0,0.0,0.0,0.0
35005,0.0,0.0,0.0,0.0,0.0,0.0
35006,0.0,0.0,0.0,0.0,0.0,0.0
35007,0.0,0.0,0.0,0.0,0.0,0.0
35008,0.0,0.0,0.0,0.0,0.0,0.0
35009,0.0,0.0,0.0,0.0,0.0,0.0
35010,0.0,0.0,0.0,0.0,0.0,0.0
35011,0.0,0.0,0.0,0.0,0.0,0.0
35012,0.0,0.0,0.0,0.0,0.0,0.0
35013,0.0,0.0,0.0,0.0,0.0,0.0
35014,0.0,0.0,0.0,0.0,0.0,0.0
35015,0.0,0.0,0.0,0.0,0.0,0.0
35016,0.0,0.0,0.0,0.0,0.0,0.0
35017,0.0,0.0,0.0,0.0,0.0,0.0
35018,0.0,0.0,0.0,0.0,0.0,0.0
35019,0.0,0.0,0.0,0.0,0.0,0.0
35020,0.0,0.0,0.0,0.0,0.0,0.0
35021,0.0,0.0,0.0,0.0,0.0,0.0
35022,0.0,0.0,0.0,0.0,0.0,0.0
35023,0.0,0.0,0.0,0.0,0.0,0.0
35024,0.0,0.0,0.0,0.0,0.0,0.0
35025,0.0,0.0,0.0,0.0,0.0,0.0
35026,0.0,0.0,0.0,0.0,0.0,0.0
35027,0.0,0.0,0.0,0.0,0.0,0.0
